"ISSCAAP","TAXOCODE","X3A_CODE","Scientific_name","English_name","French_name","Spanish_name","Arabic_name","Chinese_name","Russian_name","Author","Family","Order","Stats_data","geometry"
38,"1100600414","BZM","Bathyraja macloviana","Patagonian skate","","Raya espinosa","","","","(Norman 1937)","Arhynchobatidae","RAJIFORMES","YES",""
38,"1100600415","BYM","Bathyraja matsubarai","","","","","","","(Ishiyama 1952)","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100600416","BYE","Bathyraja meridionalis","Dark-belly skate","","","","","","Stehmann 1987","Arhynchobatidae","RAJIFORMES","YES",""
38,"1100600417","BYN","Bathyraja minispinosa","","","","","","","Ishiyama & Ishihara 1977","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100600418","BMU","Bathyraja murrayi","Murray's skate","Raie de Murray","Raya de Murray","","","","(Günther 1880)","Arhynchobatidae","RAJIFORMES","YES",""
38,"1100600419","BYO","Bathyraja notoroensis","","","","","","","(Ishiyama & Ishihara 1977)","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100600420","BYP","Bathyraja pallida","Pale ray","Raie pâle","","","","","(Forster 1967)","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100600421","BYQ","Bathyraja richardsoni","Richardson's ray","Raie de Richardson","","","","","(Garrick 1961)","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100600422","BZS","Bathyraja scaphiops","Cuphead skate","","","","","","(Norman 1937)","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100600423","BYU","Bathyraja shuntovi","Longnose deep-sea skate","","","","","","Dolganov 1985","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100600424","BYZ","Bathyraja smithii","African softnose skate","Raie de Smith","Raya de Smith","","","","(Müller & Henle 1841)","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100600425","RJQ","Bathyraja spinicauda","Spinetail ray","Raie à queue épineuse","","","","","(Jensen 1914)","Arhynchobatidae","RAJIFORMES","YES",""
38,"1100600426","BJS","Bathyraja spinosissima","Spiny skate","","","","","","(Beebe & Tee-Van 1941)","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100600427","BJT","Bathyraja trachouros","","","","","","","(Ishiyama 1958)","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100600428","BJR","Bathyraja trachura","Roughtail skate","","","","","","(Gilbert 1892)","Arhynchobatidae","RAJIFORMES","YES",""
38,"1100600429","BJZ","Bathyraja tzinovskii","","","","","","","Dolganov 1985","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100600430","BJV","Bathyraja violacea","Okhotsk skate","","","","","","(Suvorov 1935)","Arhynchobatidae","RAJIFORMES","NO",""
38,"11006004XX","BHY","Bathyraja spp","Bathyraja rays nei","Raies Bathyraja nca","Rayas Bathyraja nep","","","","","Arhynchobatidae","RAJIFORMES","YES",""
38,"1100600501","PJS","Brochiraja asperula","Smooth deep-sea skate","","","","","","(Garrick & Paul 1974)","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100600502","PJF","Brochiraja spinifera","Prickly deep-sea skate","","","","","","(Garrick & Paul 1974)","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100600601","PJX","Insentiraja laxipella","","","","","","","(Yearsley & Last 1992)","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100600602","RNU","Insentiraja subtilispinosa","","","","","","","(Stehmann 1989)","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100600701","RIW","Irolita waitii","Southern round skate","","","","","","(McCulloch 1911)","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100600801","RNO","Notoraja ochroderma","","","","","","","McEachran & Last 1994","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100600802","RNT","Notoraja tobitukai","","","","","","","(Hiyama 1940)","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100600901","PJA","Pavoraja alleni","Allens skate","","","","","","McEachran & Fechhelm 1982","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100600902","PJN","Pavoraja nitida","Peacock skate","","","","","","(Günther 1880)","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100601001","QMB","Psammobatis bergi","Blotched sand skate","","Raya reticulada","","","","Marini 1932","Arhynchobatidae","RAJIFORMES","NO",""
38,"11006010XX","XMB","Psammobatis spp","Psammobatis sand skates nei","","Rayas Psammobatis nep","","","","","Arhynchobatidae","RAJIFORMES","YES",""
38,"1100601101","RHK","Rhinoraja kujiensis","Dapple-bellied softnose skate","","","","","","(Tanaka 1916)","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100601102","RHJ","Rhinoraja longicauda","","","","","","","Ishiyama 1952","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100601103","RHE","Rhinoraja odai","","","","","","","Ishiyama 1958","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100601201","RRW","Rioraja agassizi","Rio skate","","Raya lisa","","","","(Müller & Henle 1841)","Arhynchobatidae","RAJIFORMES","YES",""
38,"1100601301","YAW","Sympterygia acuta","Bignose fanskate","","Raya marrón oscuro","","","","Garman 1877","Arhynchobatidae","RAJIFORMES","YES",""
38,"1100601302","YBQ","Sympterygia bonapartii","Smallnose fanskate","","Raya marmorada","","","","Müller & Henle 1841","Arhynchobatidae","RAJIFORMES","YES",""
38,"1100602002","QMT","Psammobatis normani","Shortfin sand skate","","Raya marrón claro","","","","McEachran 1983","Arhynchobatidae","RAJIFORMES","NO",""
38,"1100700101","CJA","Cruriraja atlantis","Cuban legskate","","","","","","Bigelow & Schroeder 1948","Gurgesiellidae","RAJIFORMES","NO",""
38,"1100700102","CJD","Cruriraja durbanensis","Smoothnose legskate","","","","","","(von Bonde & Swart 1923)","Gurgesiellidae","RAJIFORMES","NO",""
38,"1100700103","CJP","Cruriraja parcomaculata","Roughnose legskate","","","","","","(von Bonde & Swart 1923)","Gurgesiellidae","RAJIFORMES","NO",""
38,"1100700104","CJY","Cruriraja poeyi","","","","","","","Bigelow & Schroeder 1948","Gurgesiellidae","RAJIFORMES","NO",""
38,"1100700201","BVA","Fenestraja atripinna","","","","","","","(Bigelow & Schroeder 1950)","Gurgesiellidae","RAJIFORMES","NO",""
38,"1100700202","BVU","Fenestraja cubensis","","","","","","","(Bigelow & Schroeder 1950)","Gurgesiellidae","RAJIFORMES","NO",""
38,"1100700203","RGS","Fenestraja sibogae","","","","","","","(Weber 1913)","Gurgesiellidae","RAJIFORMES","NO",""
38,"1100700301","RGA","Gurgesiella atlantica","","","","","","","(Bigelow & Schroeder 1962)","Gurgesiellidae","RAJIFORMES","NO",""
38,"1100800101","RAU","Anacanthobatis marmoratus","Spotted legskate","","","","斑无鳍鳐","","von Bonde & Swart 1923","Anacanthobatidae","RAJIFORMES","NO",""
38,"1100800201","RAH","Indobatis ori","Black legskate","","","","","","(Wallace 1967)","Anacanthobatidae","RAJIFORMES","NO",""
38,"1100800301","RAM","Schroederobatis americana","","","","","","","(Bigelow & Schroeder 1962)","Anacanthobatidae","RAJIFORMES","NO",""
38,"1100800401","RAO","Sinobatis borneensis","","","","","","","(Chan 1965)","Anacanthobatidae","RAJIFORMES","NO",""
38,"1100800402","RAN","Sinobatis melanosoma","","","","","","","(Chan 1965)","Anacanthobatidae","RAJIFORMES","NO",""
38,"1100900101","RZS","Zanobatus schoenleinii","","","","","","","(Müller & Henle 1841)","Zanobatidae","MYLIOBATIFORMES","NO",""
38,"1101000101","HHB","Hexatrygon bickelli","Sixgill stingray","","","","台灣六鳃魟","","Heemstra & Smith 1980","Hexatrygonidae","MYLIOBATIFORMES","NO",""
38,"1101000102","HHL","Hexatrygon longirostra","","","","","","","(Chu & Meng 1981)","Hexatrygonidae","MYLIOBATIFORMES","NO",""
38,"1101100101","RDR","Bathytoshia brevicaudata","Short-tail stingray","","","","","","(Hutton 1875)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100102","RDC","Bathytoshia centroura","Roughtail stingray","Pastenague des îles","Raya-látigo isleña","","","","(Mitchill 1815)","Dasyatidae","MYLIOBATIFORMES","YES",""
38,"1101100103","RDT","Bathytoshia lata","","","","","","","Garman 1880","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100201","DHM","Brevitrygon imbricata","Scaly whipray","","","","","","(Bloch & Schneider 1801)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100202","DHW","Brevitrygon walga","Dwarf whipray","","","","","","(Müller & Henle 1841)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100301","RDH","Dasyatis chrysonota","","","","","","","(Smith 1828)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100302","RDQ","Dasyatis marmorata","","","","","","","(Steindachner 1892)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100303","JDP","Dasyatis pastinaca","Common stingray","Pastenague commune","Raya látigo común","شَعْنِين بحري شائع","篮纹鱼缸","Кот морской (=хвостокол)","(Linnaeus 1758)","Dasyatidae","MYLIOBATIFORMES","YES",""
38,"1101100304","JDO","Dasyatis tortonesei","Tortonese's stingray","Pastenague de Tortonese","","","","","Capapé 1975","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"11011003XX","STI","Dasyatis spp","Stingrays nei","Pastenagues nca","Pastinacas nep","","","","","Dasyatidae","MYLIOBATIFORMES","YES",""
38,"1101100401","DHX","Fluvitrygon oxyrhynchus","Marbled whipray","","","","","","(Sauvage 1878)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100402","DHS","Fluvitrygon signifer","White-rimmed stingray","","","","","","(Compagno & Roberts 1982)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100501","RDG","Fontitrygon garouaensis","","","","","","","(Stauch & Blanc 1962)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100502","RDJ","Fontitrygon geijskesi","Sharpsnout stingray","Pastenague bécune","","","","","Boeseman 1948","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100503","RDS","Fontitrygon margarita","Daisy stingray","","","","","","(Günther 1870)","Dasyatidae","MYLIOBATIFORMES","YES",""
38,"1101100504","RDE","Fontitrygon margaritella","","","","","","","(Compagno & Roberts 1984)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100505","RDW","Fontitrygon ukpam","","","","","","","(Smith 1863)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100601","WST","Hemitrygon akajei","Whip stingray","Pastenague du Pacifique","Raya látigo del Pacífico","","","","(Müller & Henle 1841)","Dasyatidae","MYLIOBATIFORMES","YES",""
38,"1101100602","RDB","Hemitrygon bennettii","Bennett's stingray","","","","","","(Müller & Henle 1841)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100603","RDF","Hemitrygon fluviorum","Estuary stingray","","","","","","(Ogilby 1908)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100604","RDO","Hemitrygon laosensis","Mekong stingray","","","","","","Roberts & Karnasuta 1987","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100701","DHR","Himantura granulatus","Mangrove whipray","","","","","","(Macleay 1883)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100702","DKL","Himantura leoparda","","","","","","","Manjaji-Matsumoto & Last 2008","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100703","DHN","Himantura marginata","Blackedge whipray","","","","","","(Blyth 1860)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100704","DHV","Himantura uarnak","Honeycomb stingray","Pastenague indienne","","","","","(Gmelin 1789)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100705","DHL","Himantura undulata","Leopard whipray","","","","","","(Bleeker 1852)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100801","FHJ","Hypanus americanus","Southern stingray","","","","","","(Hildebrand & Schroeder 1928)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100802","KHD","Hypanus dipterurus","Diamond stingray","","Raya diamante","","","","(Jordan & Gilbert 1880)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100803","RDU","Hypanus guttatus","Longnose stingray","Pastenague long nez","","","","","(Bloch & Schneider 1801)","Dasyatidae","MYLIOBATIFORMES","YES",""
38,"1101100804","KHL","Hypanus longus","Longtail stingray","Pastenague queue longue","Raya látigo coluda","","","","(Garman 1880)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100805","JDR","Hypanus rudis","","","","","","","(Günther 1870)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100806","JDS","Hypanus sabinus","Atlantic stingray","","","","","","(Lesueur 1824)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100807","JDY","Hypanus say","Bluntnose stingray","","","","","","(Lesueur 1817)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"11011008XX","FHP","Hypnaus spp","","","","","","","Rafinesque 1818","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101100901","DHG","Maculabatis gerrardi","Sharpnose stingray","","","","","","(Gray 1851)","Dasyatidae","MYLIOBATIFORMES","YES",""
38,"1101100902","DHT","Maculabatis toshi","Black-spotted whipray","","","","","","(Whitley 1939)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101101001","RDP","Megatrygon microps","Smalleye stingray","","","","","","(Annandale 1908)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101101101","RDN","Neotrygon annotata","Plain maskray","","","","","","(Last 1987)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101101102","RDK","Neotrygon kuhlii","Blue-spotted stingray","Pastenague à points bleus","","","","","(Müller & Henle 1841)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101101103","RDY","Neotrygon leylandi","Painted maskray","","","","","","(Last 1987)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101101201","DYP","Pastinachus sephen","Cowtail stingray","Pastenague plumetée","","","","","(Forsskål 1775)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101101301","DHB","Pateobatis bleekeri","Bleeker's whipray","","","","","","(Blyth 1860)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101101302","DHF","Pateobatis fai","Pink whipray","Raie fouet","","","","","(Jordan & Seale 1906)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101101303","DHJ","Pateobatis jenkinsii","Jenkins whipray","","","","","","(Annandale 1909)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101101401","PLS","Pteroplatytrygon violacea","Pelagic stingray","Pastenague violette","Raya-látigo violeta","","","","(Bonaparte 1832)","Dasyatidae","MYLIOBATIFORMES","YES",""
38,"1101101501","RTY","Taeniura lymma","Ribbontail stingray","Pastenague queue à ruban","","","","","(Fabricius 1775)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101101601","RTB","Taeniurops grabatus","Round stingray","","","","","","(Geoffroy St. Hilaire 1817)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101101602","RTE","Taeniurops meyeni","Round ribbontail ray","Pastenague éventail","","","","","(Müller & Henle 1841)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101101701","RDZ","Telatrygon zugei","Pale-edged stingray","","","","","","(Müller & Henle 1841)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101101801","RUA","Urogymnus asperrimus","Porcupine ray","","","","","","(Bloch & Schneider 1801)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"1101101802","DHC","Urogymnus polylepis","Freshwater whipray","","","","","","(Bleeker 1852)","Dasyatidae","MYLIOBATIFORMES","NO",""
38,"11011XXXXX","STT","Dasyatidae","Stingrays, butterfly rays nei","Pastenagues, etc. nca","Pastinacas, etc. nep","","","","","Dasyatidae","MYLIOBATIFORMES","YES",""
38,"1101200101","PPT","Potamotrygon constellata","","","","","","","(Vaillant 1880)","Potamotrygonidae","MYLIOBATIFORMES","NO",""
38,"1101200102","PPY","Potamotrygon hystrix","","","","","","","(Müller & Henle 1839)","Potamotrygonidae","MYLIOBATIFORMES","NO",""
38,"1101200103","PPM","Potamotrygon magdalenae","","","","","","","(Duméril 1865)","Potamotrygonidae","MYLIOBATIFORMES","NO",""
38,"1101200104","PPR","Potamotrygon motoro","South Am. freshwater stingray","","Chucho de río","","","","(Müller & Henle 1841)","Potamotrygonidae","MYLIOBATIFORMES","NO",""
38,"1101200105","PPI","Potamotrygon scobina","","","","","","","Garman 1913","Potamotrygonidae","MYLIOBATIFORMES","NO",""
38,"1101200106","PPP","Potamotrygon yepezi","","","","","","","Castex & Castello 1970","Potamotrygonidae","MYLIOBATIFORMES","NO",""
38,"11012001XX","QEX","Potamotrygon spp","S.Am. freshwater stingrays nei","","Rayas de río sudamericana nep","","","","","Potamotrygonidae","MYLIOBATIFORMES","YES",""
38,"1101200201","DHP","Styracura pacifica","Pacific chupare","","","","","","(Beebe & Tee-Van 1941)","Potamotrygonidae","MYLIOBATIFORMES","NO",""
38,"1101200202","DHH","Styracura schmardae","Chupare stingray","Pastenague chupare","","","","","(Werner 1904)","Potamotrygonidae","MYLIOBATIFORMES","NO",""
38,"1101300101","RUH","Urobatis halleri","Haller's round ray","","","","","","(Cooper 1863)","Urotrygonidae","MYLIOBATIFORMES","NO",""
38,"1101300201","JUA","Urotrygon aspidura","Spiny-tail round ray","","","","","","(Jordan & Gilbert 1882)","Urotrygonidae","MYLIOBATIFORMES","NO",""
38,"1101300202","JUC","Urotrygon chilensis","Chilean round ray","","","","","","(Günther 1872)","Urotrygonidae","MYLIOBATIFORMES","NO",""
38,"1101300203","JUM","Urotrygon microphthalmum","","","","","","","Delsman 1941","Urotrygonidae","MYLIOBATIFORMES","NO",""
38,"1101300204","JUU","Urotrygon munda","Munda round ray","","","","","","Gill 1863","Urotrygonidae","MYLIOBATIFORMES","NO",""
38,"1101300205","JUN","Urotrygon nana","Dwarf round ray","","","","","","Miyake & McEachran 1988","Urotrygonidae","MYLIOBATIFORMES","NO",""
38,"1101300206","JUR","Urotrygon reticulata","Reticulate round ray","","","","","","Miyake & McEachran 1988","Urotrygonidae","MYLIOBATIFORMES","NO",""
38,"1101300207","JUO","Urotrygon rogersi","Rogers' round ray","","","","","","(Jordan & Starks 1895)","Urotrygonidae","MYLIOBATIFORMES","NO",""
38,"1101300208","JUS","Urotrygon simulatrix","Fake round ray","","","","","","Miyake & McEachran 1988","Urotrygonidae","MYLIOBATIFORMES","NO",""
38,"1101400101","RGL","Gymnura altavela","Spiny butterfly ray","Raie-papillon épineuse","Raya mariposa","","","","(Linnaeus 1758)","Gymnuridae","MYLIOBATIFORMES","YES",""
38,"1101400102","RGU","Gymnura australis","Australian butterfly ray","","","","澳洲燕魟","","(Ramsay & Ogilby 1886)","Gymnuridae","MYLIOBATIFORMES","NO",""
38,"1101400103","RGC","Gymnura crebripunctata","Longsnout butterfly ray","","","","","","(Peters 1869)","Gymnuridae","MYLIOBATIFORMES","NO",""
38,"1101400104","RGJ","Gymnura japonica","Japanese butterflyray","","","","","","(Temminck & Schlegel 1850)","Gymnuridae","MYLIOBATIFORMES","NO",""
38,"1101400105","RGM","Gymnura marmorata","California butterfly ray","Raie-papillon californienne","Raya mariposa californiana","","","","(Cooper 1864)","Gymnuridae","MYLIOBATIFORMES","YES",""
38,"1101400106","RGI","Gymnura micrura","Smooth butterfly ray","Raie-papillon glabre","","","","","(Bloch & Schneider 1801)","Gymnuridae","MYLIOBATIFORMES","YES",""
38,"1101400107","RGP","Gymnura poecilura","Long-tailed butterfly ray","","","","","","(Shaw 1804)","Gymnuridae","MYLIOBATIFORMES","NO",""
38,"1101400108","RGT","Gymnura tentaculata","Tentacled butterfly ray","","","","","","(Müller & Henle 1841)","Gymnuridae","MYLIOBATIFORMES","NO",""
38,"1101400109","RGZ","Gymnura zonura","Zonetail butterfly ray","","","","","","(Bleeker 1852)","Gymnuridae","MYLIOBATIFORMES","NO",""
38,"1101400110","QPI","Gymnura natalensis","","Raie-papillon du Natal","Raya mariposa de Natal","","","","(Gilchrist & Thompson 1911)","Gymnuridae","MYLIOBATIFORMES","NO",""
38,"11014001XX","RBY","Gymnura spp","Butterfly rays nei","Raies-papillon nca","Rayas mariposa nep","","","","","Gymnuridae","MYLIOBATIFORMES","NO",""
38,"1101500101","RPD","Plesiobatis daviesi","Deep-water stingray","","","","","","(Wallace 1967)","Plesiobatidae","MYLIOBATIFORMES","NO",""
38,"1101600101","RUR","Spinilophus armatus","","","","","","","(Müller & Henle 1841)","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600201","RTU","Trygonoptera mucosa","Western shovelnose stingaree","","","","","","(Whitley 1939)","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600202","RTO","Trygonoptera ovalis","Striped stingaree","","","","卵形鹞扁魟","","Last & Gomon 1987","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600203","RTP","Trygonoptera personata","Masked stingaree","","","","","","Last & Gomon 1987","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600204","RUY","Trygonoptera testacea","Common stingaree","","","","","","Müller & Henle 1841","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600301","RUU","Urolophus aurantiacus","","","","","","","Müller & Henle 1841","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600302","RUC","Urolophus bucculentus","Sandyback stingaree","","","","","","Macleay 1884","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600303","RUI","Urolophus circularis","Circular stingaree","","","","","","McKay 1966","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600304","RUO","Urolophus concentricus","Spot-on-spot round ray","","","","","","Osburn & Nichols 1916","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600305","RUT","Urolophus cruciatus","Crossback stingaree","","","","","","(Lacépède 1804)","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600306","RUE","Urolophus expansus","Wide stingaree","","","","","","McCulloch 1916","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600307","RUV","Urolophus flavomosaicus","Patchwork stingaree","","","","","","Last & Gomon 1987","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600308","RUG","Urolophus gigas","Spotted stingaree","","","","","","Scott 1954","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600309","RUJ","Urolophus jamaicensis","Yellow stingray","","","","","","(Cuvier 1816)","Urolophidae","MYLIOBATIFORMES","YES",""
38,"1101600310","RTJ","Urolophus javanicus","","","","","","","(Martens 1864)","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600311","RTK","Urolophus kaianus","","","","","","","Günther 1880","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600312","RUL","Urolophus lobatus","Lobed stingaree","","","","","","McKay 1966","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600313","RUM","Urolophus maculatus","Spotted round ray","","","","","","Garman 1913","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600314","RUK","Urolophus mitosis","Mitotic stingaree","","","","","","Last & Gomon 1987","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600315","RUQ","Urolophus orarius","Coastal stingaree","","","","","","Last & Gomon 1987","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600316","RUP","Urolophus paucimaculatus","Sparsely-spotted stingaree","","","","","","Dixon 1969","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600317","RUX","Urolophus sufflavus","Yellowback stingaree","","","","","","Whitley 1929","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600318","RUZ","Urolophus viridis","Greenback stingaree","","","","","","McCulloch 1916","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101600319","RUW","Urolophus westraliensis","Brown stingaree","","","","","","Last & Gomon 1987","Urolophidae","MYLIOBATIFORMES","NO",""
38,"11016003XX","RVX","Urolophus spp","","","","","","","","Urolophidae","MYLIOBATIFORMES","NO",""
38,"1101700101","MAF","Aetobatus flagellum","Longheaded eagle ray","","","","","","(Bloch & Schneider 1801)","Aetobatidae","MYLIOBATIFORMES","NO",""
38,"1101700102","MAE","Aetobatus narinari","Spotted eagle ray","Aigle de mer léopard","Chucho pintado","","","","(Euphrasen 1790)","Aetobatidae","MYLIOBATIFORMES","YES",""
38,"1101700103","MAO","Aetobatus ocellatus","Ocellated eagle ray","","","","","","(Kuhl 1823)","Aetobatidae","MYLIOBATIFORMES","NO",""
38,"11017001XX","AQX","Aetobatus spp","","","","","","","","Aetobatidae","MYLIOBATIFORMES","NO",""
38,"1101800101","MPA","Aetomylaeus asperrimus","Rough eagle ray","","","","","","(Gilbert 1898)","Myliobatidae","MYLIOBATIFORMES","NO",""
38,"1101800102","MPO","Aetomylaeus bovinus","Bull ray","Aigle vachette","","","","","(Geoffroy St. Hilaire 1817)","Myliobatidae","MYLIOBATIFORMES","YES",""
38,"1101800103","RYM","Aetomylaeus maculatus","Mottled eagle ray","","","","","","(Gray 1834)","Myliobatidae","MYLIOBATIFORMES","NO",""
38,"1101800104","RYV","Aetomylaeus milvus","","","","","","","(Valenciennes 1841)","Myliobatidae","MYLIOBATIFORMES","NO",""
38,"1101800105","RYH","Aetomylaeus niehofii","Banded eagle ray","","","","","","(Bloch & Schneider 1801)","Myliobatidae","MYLIOBATIFORMES","NO",""
38,"1101800106","RYE","Aetomylaeus vespertilio","Ornate eagle ray","","","","","","(Bleeker 1852)","Myliobatidae","MYLIOBATIFORMES","NO",""
38,"11018001XX","RJX","Aetomylaeus spp","","","","","","","","Myliobatidae","MYLIOBATIFORMES","NO",""
38,"1101800201","MYL","Myliobatis aquila","Common eagle ray","Aigle commun","Aguila marina","لِياء عُقاب شائع أو لياء نسر شائع","鲼","","(Linnaeus 1758)","Myliobatidae","MYLIOBATIFORMES","YES",""
38,"1101800202","MYF","Myliobatis californica","Bat eagle ray","","","","加州鲼","","Gill 1865","Myliobatidae","MYLIOBATIFORMES","NO",""
38,"1101800203","MYH","Myliobatis chilensis","","","","","","","Philippi 1892","Myliobatidae","MYLIOBATIFORMES","NO",""
38,"1101800204","MYM","Myliobatis freminvillei","Bullnose eagle ray","Aigle de mer taureau","Águila naríz de vaca","","","","Lesueur 1824","Myliobatidae","MYLIOBATIFORMES","NO",""
38,"1101800205","MYO","Myliobatis goodei","Southern eagle ray","Aigle de mer du sud","","","","","Garman 1885","Myliobatidae","MYLIOBATIFORMES","NO",""
38,"1101800206","MYY","Myliobatis hamlyni","Purple eagle ray","","","","","","Ogilby 1911","Myliobatidae","MYLIOBATIFORMES","NO",""
38,"1101800207","MYT","Myliobatis longirostris","Snouted eagle ray","","","","","","Applegate & Fitch 1964","Myliobatidae","MYLIOBATIFORMES","NO",""
38,"1101800208","MYD","Myliobatis tenuicaudatus","Eagle ray","","","","","","Hector 1877","Myliobatidae","MYLIOBATIFORMES","NO",""
38,"1101800209","MYJ","Myliobatis tobijei","Japanese eagle ray","","","","","","Bleeker 1854","Myliobatidae","MYLIOBATIFORMES","NO",""
38,"11018002XX","MWX","Myliobatis spp","","","","","","","","Myliobatidae","MYLIOBATIFORMES","NO",""
38,"11018XXXXX","EAG","Myliobatidae","Eagle rays nei","Aigles de mer nca","Aguilas de mar nep","","","","","Myliobatidae","MYLIOBATIFORMES","YES",""
38,"1101900101","MRB","Rhinoptera bonasus","Cownose ray","Mourine américaine","Gavilán cubanito","","","","(Mitchill 1815)","Rhinopteridae","MYLIOBATIFORMES","YES",""
38,"1101900102","MRR","Rhinoptera brasiliensis","Ticon cownose ray","","","","","","Müller 1836","Rhinopteridae","MYLIOBATIFORMES","YES",""
38,"1101900103","MRJ","Rhinoptera javanica","Flapnose ray","","","","","","Müller & Henle 1841","Rhinopteridae","MYLIOBATIFORMES","NO",""
38,"1101900104","MRY","Rhinoptera jayakari","Oman cownose ray","","","","","","Boulenger 1895","Rhinopteridae","MYLIOBATIFORMES","NO",""
