X,Y,FID,
12.288485,44.842031,ports_harbor.221
12.290692,44.841062,ports_harbor.222
12.347556,44.818585,ports_harbor.223
12.904512,43.923335,ports_harbor.224
13.62404,43.509873,ports_harbor.225
13.220482,43.721985,ports_harbor.226
13.499321,43.622123,ports_harbor.227
13.732574,43.310866,ports_harbor.228
12.784558,43.964555,ports_harbor.229
13.809498,43.164822,ports_harbor.230
13.885285,42.955872,ports_harbor.231
13.016702,43.852308,ports_harbor.232
13.499616,43.621236,ports_harbor.233
13.014051,43.849249,ports_harbor.234
13.482083,43.606762,ports_harbor.235
13.494679,43.612457,ports_harbor.236
13.591683,43.565705,ports_harbor.237
13.624403,43.522426,ports_harbor.238
13.665189,43.434659,ports_harbor.239
13.385499,43.637988,ports_harbor.240
13.921343,42.893278,ports_harbor.241
13.973287,42.751819,ports_harbor.242
14.036933,42.657205,ports_harbor.243
14.228081,42.466782,ports_harbor.244
14.408938,42.357598,ports_harbor.245
14.447473,42.311306,ports_harbor.246
14.536839,42.238277,ports_harbor.247
14.292501,42.420643,ports_harbor.248
14.852597,42.036469,ports_harbor.249
14.710841,42.176349,ports_harbor.250
14.218653,42.465008,ports_harbor.251
15.070914,41.948857,ports_harbor.253
14.788803,42.068992,ports_harbor.254
15.001934,42.001638,ports_harbor.255
12.274283,44.555211,ports_harbor.256
13.068821,45.658023,ports_harbor.257
13.093433,45.650639,ports_harbor.258
13.143176,45.697066,ports_harbor.259
13.146045,45.701063,ports_harbor.260
13.072726,45.703573,ports_harbor.261
13.071209,45.704661,ports_harbor.262
13.071657,45.705974,ports_harbor.263
13.064489,45.761216,ports_harbor.264
13.168238,45.762159,ports_harbor.265
13.243041,45.759187,ports_harbor.266
13.232837,45.790512,ports_harbor.267
13.231674,45.796023,ports_harbor.268
13.375917,45.682525,ports_harbor.269
13.381054,45.682905,ports_harbor.270
13.400597,45.681414,ports_harbor.271
13.383629,45.684784,ports_harbor.272
13.354767,45.75371,ports_harbor.273
13.465778,45.705421,ports_harbor.274
13.541409,45.780817,ports_harbor.275
13.549751,45.789216,ports_harbor.276
13.538063,45.782848,ports_harbor.277
13.532393,45.789839,ports_harbor.278
13.534641,45.787795,ports_harbor.279
13.584079,45.781585,ports_harbor.280
13.568795,45.795599,ports_harbor.281
13.562734,45.796522,ports_harbor.282
13.558219,45.797079,ports_harbor.283
13.598995,45.773169,ports_harbor.284
13.63025,45.769401,ports_harbor.285
13.650182,45.752746,ports_harbor.286
13.668894,45.740756,ports_harbor.287
13.690172,45.726566,ports_harbor.288
13.711797,45.70631,ports_harbor.289
13.736631,45.693688,ports_harbor.290
13.750575,45.682553,ports_harbor.291
12.290624,45.219044,ports_harbor.339
13.76126,45.660018,ports_harbor.292
13.758551,45.648854,ports_harbor.293
13.752214,45.648248,ports_harbor.294
13.767492,45.653058,ports_harbor.295
13.7492,45.634432,ports_harbor.296
13.803518,45.609988,ports_harbor.297
18.700398,42.427016,ports_harbor.298
18.937461,42.205726,ports_harbor.299
13.766894,45.606853,ports_harbor.300
13.751311,45.609348,ports_harbor.301
13.722091,45.596835,ports_harbor.302
12.583197,45.48288,ports_harbor.303
12.860443,45.591353,ports_harbor.305
12.910286,45.617281,ports_harbor.306
12.370173,45.431799,ports_harbor.307
12.877804,45.600502,ports_harbor.308
12.288945,45.229294,ports_harbor.309
12.27868,45.225488,ports_harbor.310
12.855634,45.590181,ports_harbor.311
12.447838,45.472076,ports_harbor.312
12.755307,45.542407,ports_harbor.313
12.586444,45.487363,ports_harbor.314
12.310891,45.14846,ports_harbor.315
12.258478,45.431083,ports_harbor.316
13.006192,45.636803,ports_harbor.317
12.464478,44.848385,ports_harbor.318
12.29342,45.224696,ports_harbor.319
12.583165,45.490661,ports_harbor.320
12.367952,45.049137,ports_harbor.321
12.451726,45.567911,ports_harbor.322
12.732016,45.540967,ports_harbor.323
12.277,45.19346,ports_harbor.324
12.355234,45.060741,ports_harbor.325
12.585914,45.484493,ports_harbor.326
12.232552,45.461797,ports_harbor.327
12.261998,45.210185,ports_harbor.328
12.305907,45.438579,ports_harbor.329
12.282551,45.220574,ports_harbor.330
12.280613,45.054847,ports_harbor.331
12.853836,45.589676,ports_harbor.332
12.490137,44.96629,ports_harbor.333
12.274349,45.182295,ports_harbor.334
12.269435,45.182925,ports_harbor.335
12.269569,45.180098,ports_harbor.336
12.28991,45.179171,ports_harbor.337
12.274216,45.222759,ports_harbor.338
12.250929,45.356923,ports_harbor.340
12.316658,45.347019,ports_harbor.341
12.366213,45.428473,ports_harbor.342
12.344906,45.429829,ports_harbor.343
12.329434,45.423405,ports_harbor.344
19.484224,40.452769,ports_harbor.345
19.581627,41.808909,ports_harbor.346
20.003787,39.871116,ports_harbor.347
18.8404,42.279419,ports_harbor.348
18.53372,42.450186,ports_harbor.349
18.76719,42.427126,ports_harbor.350
18.55505,42.426433,ports_harbor.351
19.202792,41.922957,ports_harbor.352
